,NEE_obs,SIF_obs,Tair,SWC,RH,PAR,LAI,wind_speed,wind_direction,PAR_label,NEE_night
1/14/14 11:00,1.52,0,5.9,0.6425,97.6,0,0.03,2.1,,0,1.857368421
1/14/14 14:00,1.52,0,5.8,0.653,98.6,0,0.03,1.8,,0,1.857368421
1/14/14 15:00,1.53,0,5.7,0.655,99.1,0,0.03,1.7,,0,1.857368421
1/14/14 16:00,1.53,0,5.5,0.6565,99.1,0,0.03,1.5,,0,1.857368421
1/14/14 17:00,1.54,0,5.2,0.6625,99.1,0,0.03,1.7,,0,1.857368421
1/14/14 18:00,1.55,0,4.8,0.6965,99.1,0,0.03,1.5,,0,1.857368421
1/14/14 19:00,1.56,0,4.6,0.728,99.1,0,0.03,1.5,,0,1.857368421
1/14/14 20:00,1.57,0,4.3,0.743,99.1,0,0.03,1.7,,0,1.857368421
1/14/14 21:00,1.58,0,4,0.746,99.1,0,0.03,2.2,,0,1.857368421
1/14/14 22:00,1.58,0,3.9,0.7445,99.1,0,0.03,1.9,,0,1.857368421
1/14/14 23:00,1.59,0,3.5,0.743,99.6,0,0.03,2,,0,1.857368421
1/15/14 00:00,1.61,0,2.8,0.74,100.1,0,0.03,1.8,,0,1.384285714
1/15/14 01:00,1.64,0,1.8,0.729,100.1,0,0.03,1.6,,0,1.384285714
1/15/14 02:00,1.66,0,1.4,0.7185,100.1,0,0.03,1.3,,0,1.384285714
1/15/14 03:00,1.68,0,0.6,0.696,100.1,0,0.03,1.4,,0,1.384285714
1/15/14 04:00,1.7,0,-0.3,0.68,100.6,0,0.03,1.1,,0,1.384285714
1/15/14 05:00,1.7,0,-0.3,0.673,101,0,0.03,1.5,,0,1.384285714
1/15/14 06:00,1.72,0,-0.7,0.6685,100.1,0,0.03,1.2,,0,1.384285714
1/15/14 16:00,-0.28,0,5.2,0.651,73.6,0,0.03,1.9,170,0,1.384285714
1/15/14 17:00,0.71,0,3.9,0.65,81.1,0,0.03,1.7,161,0,1.384285714
1/15/14 18:00,0.13,0,3.2,0.649,85.3,0,0.03,1.7,171,0,1.384285714
1/15/14 19:00,0.71,0,2.6,0.6485,84.7,0,0.03,1.6,173,0,1.384285714
1/15/14 20:00,1.21,0,2.2,0.648,81.9,0,0.03,1.1,174,0,1.384285714
1/15/14 21:00,1.63,0,2.2,0.647,85.7,0,0.03,1,191,0,1.384285714
1/15/14 22:00,1.64,0,1.8,0.646,91.4,0,0.03,0.6,152,0,1.384285714
1/15/14 23:00,1.64,0,1.8,0.646,91.8,0,0.03,1,186,0,1.384285714
1/16/14 00:00,1.5,0,2.7,0.646,92.3,0,0.03,1.1,228,0,1.718888889
1/16/14 01:00,0.56,0,2.5,0.645,93.9,0,0.03,1,226,0,1.718888889
1/16/14 02:00,1.64,0,1.9,0.645,96.3,0,0.03,0.8,172,0,1.718888889
1/16/14 03:00,1.64,0,1.9,0.644,97.8,0,0.03,0.7,204,0,1.718888889
1/16/14 04:00,1.65,0,1.6,0.644,98.1,0,0.03,0.5,298,0,1.718888889
1/16/14 05:00,1.65,0,1.6,0.644,98.1,0,0.03,0.9,305,0,1.718888889
1/16/14 06:00,1.67,0,1,0.6435,98.4,0,0.03,0.7,313,0,1.718888889
1/16/14 07:00,1.67,0,0.8,0.643,98.1,0,0.03,1.2,335,0,1.718888889
1/16/14 14:00,0.43,0,1.5,0.642,93.1,0,0.03,0.9,326,0,1.718888889
1/16/14 15:00,1.65,0,1.4,0.641,94.1,0,0.03,0.9,347,0,1.718888889
1/16/14 16:00,5.08,0,1.1,0.641,94.9,0,0.03,0.8,343,0,1.718888889
1/16/14 17:00,1.69,0,0.2,0.641,96.3,0,0.03,1.1,307,0,1.718888889
1/16/14 18:00,1.69,0,0.2,0.6405,97.1,0,0.03,0.8,34,0,1.718888889
1/16/14 19:00,1.69,0,0.2,0.64,97.3,0,0.03,0.6,45,0,1.718888889
1/16/14 20:00,1.69,0,0.3,0.64,98.1,0,0.03,1,52,0,1.718888889
1/16/14 21:00,1.68,0,0.4,0.64,98.1,0,0.03,1.2,118,0,1.718888889
1/16/14 22:00,1.68,0,0.5,0.64,99.1,0,0.03,1.7,127,0,1.718888889
1/16/14 23:00,1.68,0,0.6,0.64,99.1,0,0.03,1.1,142,0,1.718888889
1/17/14 00:00,1.68,0,0.5,0.64,100.1,0,0.03,1.3,172,0,1.589333333
1/17/14 01:00,1.7,0,0,0.639,100.1,0,0.03,1.4,,0,1.589333333
1/17/14 02:00,1.7,0,-0.1,0.639,100.1,0,0.03,1.6,,0,1.589333333
1/17/14 03:00,1.71,0,-0.4,0.639,100.1,0,0.03,1.8,,0,1.589333333
1/17/14 04:00,1.73,0,-1.1,0.639,100.1,0,0.03,1.8,,0,1.589333333
1/17/14 05:00,1.75,0,-1.7,0.639,100.1,0,0.03,1.8,,0,1.589333333
1/17/14 06:00,1.75,0,-1.9,0.639,100.1,0,0.03,1.9,,0,1.589333333
1/17/14 07:00,1.77,0,-2.4,0.6385,100.1,0,0.03,1.8,,0,1.589333333
1/17/14 16:00,1.31,0,1.6,0.637,62.4,0,0.03,1.6,202,0,1.589333333
1/17/14 17:00,-0.14,0,1.1,0.637,65.9,0,0.03,1.5,202,0,1.589333333
1/17/14 18:00,3.22,0,0.6,0.637,67.4,0,0.03,1.6,194,0,1.589333333
1/17/14 19:00,0.12,0,0.6,0.637,71.2,0,0.03,1.8,194,0,1.589333333
1/17/14 20:00,2.22,0,0.5,0.637,76.6,0,0.03,1.4,205,0,1.589333333
1/17/14 21:00,1.68,0,0.4,0.637,79.9,0,0.03,1.1,204,0,1.589333333
1/17/14 22:00,0.8,0,0.2,0.6365,83.3,0,0.03,1.1,204,0,1.589333333
1/17/14 23:00,0.7,0,0.1,0.636,87.8,0,0.03,1,221,0,1.589333333
1/18/14 00:00,0.6,0,-0.1,0.636,91.3,0,0.03,0.9,226,0,2.132941176
1/18/14 01:00,1.73,0,-1,0.636,94.3,0,0.03,0.6,158,0,2.132941176
1/18/14 02:00,1.74,0,-1.3,0.636,96.1,0,0.03,0.8,32,0,2.132941176
1/18/14 03:00,1.73,0,-1.1,0.636,96.8,0,0.03,0.8,16,0,2.132941176
1/18/14 04:00,1.74,0,-1.6,0.636,96.7,0,0.03,1.1,54,0,2.132941176
1/18/14 05:00,1.71,0,-1.4,0.636,95.6,0,0.03,1.1,44,0,2.132941176
1/18/14 06:00,2.82,0,-1.4,0.636,94.1,0,0.03,1.8,62,0,2.132941176
1/18/14 07:00,2.74,0,-1.3,0.636,93.3,0,0.03,2,62,0,2.132941176
1/18/14 08:00,2.46,0,-1,0.636,92,0,0.03,2,89,0,2.132941176
1/18/14 15:00,-0.44,0,-0.6,0.636,94.8,0,0.03,1.9,32,0,2.132941176
1/18/14 16:00,0.81,0,-0.9,0.636,96.3,0,0.03,1.8,5,0,2.132941176
1/18/14 17:00,1.6,0,-1,0.636,98.1,0,0.03,2.3,333,0,2.132941176
1/18/14 18:00,0.53,0,-1,0.636,99.1,0,0.03,2.2,329,0,2.132941176
1/18/14 19:00,0,0,-1.1,0.6355,99.1,0,0.03,1.6,324,0,2.132941176
1/18/14 20:00,4.54,0,-1.1,0.635,99.1,0,0.03,2.1,333,0,2.132941176
1/18/14 21:00,2.3,0,-1.2,0.635,99.1,0,0.03,1.4,321,0,2.132941176
1/18/14 22:00,3.89,0,-1.4,0.635,100.1,0,0.03,1.3,297,0,2.132941176
1/18/14 23:00,5.32,0,-2.5,0.635,100.1,0,0.03,1.8,289,0,2.132941176
1/20/14 00:00,1.78,0,-2.9,0.633,77.9,0,0.03,3,,0,1.877647059
1/20/14 01:00,1.77,0,-2.7,0.633,78.3,0,0.03,3.1,,0,1.877647059
1/20/14 02:00,1.77,0,-2.5,0.632,77.7,0,0.03,2.8,,0,1.877647059
1/20/14 03:00,1.76,0,-2.3,0.632,76.8,0,0.03,3,,0,1.877647059
1/20/14 04:00,1.76,0,-2.1,0.632,76.8,0,0.03,2.8,,0,1.877647059
1/20/14 05:00,1.75,0,-2,0.632,76.6,0,0.03,2.9,,0,1.877647059
1/20/14 06:00,1.75,0,-1.8,0.632,75.5,0,0.03,3.1,,0,1.877647059
1/20/14 07:00,1.75,0,-1.8,0.632,73.8,0,0.03,3.1,,0,1.877647059
1/20/14 08:00,1.74,0,-1.6,0.632,72.8,0,0.03,2.9,,0,1.877647059
1/20/14 16:00,3.2,0,0.6,0.632,79.5,0,0.03,2.8,273,0,1.877647059
1/20/14 17:00,1.74,0,-1.5,0.632,90.8,0,0.03,2.7,280,0,1.877647059
1/20/14 18:00,1.75,0,-1.9,0.632,84.6,0,0.03,2.1,,0,1.877647059
1/20/14 19:00,1.78,0,-2.9,0.632,66.9,0,0.03,3.3,,0,1.877647059
1/20/14 20:00,1.83,0,-4.5,0.632,60.6,0,0.03,3.4,,0,1.877647059
1/20/14 21:00,1.88,0,-6.4,0.632,60.9,0,0.03,3.3,,0,1.877647059
1/20/14 22:00,1.94,0,-8.2,0.632,57,0,0.03,3.7,,0,1.877647059
1/20/14 23:00,1.97,0,-9.3,0.632,54.7,0,0.03,3.1,,0,1.877647059
1/27/14 00:00,1.01,0,-8.5,0.599,78.2,0,0.03,2,,0,1.379375
1/27/14 01:00,1.02,0,-8.2,0.599,79.5,0,0.03,2.6,,0,1.379375
1/27/14 02:00,1.05,0,-7.5,0.599,78.7,0,0.03,2.7,,0,1.379375
1/27/14 03:00,1.07,0,-6.6,0.599,79.6,0,0.03,2.3,,0,1.379375
1/27/14 04:00,1.09,0,-6,0.599,82.5,0,0.03,1.9,,0,1.379375
1/27/14 05:00,1.13,0,-4.9,0.599,88.2,0,0.03,3.1,,0,1.379375
1/27/14 06:00,1.21,0,-2.4,0.599,82.2,0,0.03,3.9,,0,1.379375
1/27/14 07:00,1.28,0,-0.2,0.599,77,0,0.03,3.8,,0,1.379375
1/27/14 16:00,6.29,0,-6.6,0.597,34.5,0,0.03,4.9,291,0,1.379375
1/27/14 17:00,1.05,0,-7.2,0.597,38.5,0,0.03,3.3,,0,1.379375
1/27/14 18:00,1.03,0,-7.8,0.596,42.1,0,0.03,3,,0,1.379375
1/27/14 19:00,1.01,0,-8.6,0.596,46.6,0,0.03,3.1,,0,1.379375
1/27/14 20:00,0.98,0,-9.5,0.596,51.7,0,0.03,3.2,,0,1.379375
1/27/14 21:00,0.97,0,-9.9,0.596,50.2,0,0.03,3,,0,1.379375
1/27/14 22:00,0.95,0,-10.4,0.596,48.1,0,0.03,3.1,,0,1.379375
1/27/14 23:00,0.93,0,-11.1,0.596,47.2,0,0.03,3,,0,1.379375
1/31/14 00:00,1.02,0,-8.4,0.586,84.2,0,0.03,2.4,,0,0.913333333
1/31/14 01:00,1.05,0,-7.4,0.586,89,0,0.03,2.7,,0,0.913333333
1/31/14 02:00,1.08,0,-6.5,0.586,93.1,0,0.03,3.1,,0,0.913333333
1/31/14 03:00,1.1,0,-5.7,0.586,94.1,0,0.03,2.9,,0,0.913333333
1/31/14 04:00,1.12,0,-5.1,0.586,86.8,0,0.03,3.2,,0,0.913333333
1/31/14 05:00,1.12,0,-5.3,0.586,66.7,0,0.03,3.1,,0,0.913333333
1/31/14 06:00,1.11,0,-5.6,0.586,60.9,0,0.03,2.8,,0,0.913333333
1/31/14 16:00,1.3,0,0.8,0.587,53.5,0,0.03,1.6,286,0,0.913333333
1/31/14 17:00,0.04,0,0.1,0.5875,60.6,0,0.03,1.2,291,0,0.913333333
1/31/14 18:00,0.49,0,-0.4,0.588,65,0,0.03,1,294,0,0.913333333
1/31/14 19:00,1.28,0,-0.6,0.588,66.5,0,0.03,1.5,274,0,0.913333333
1/31/14 20:00,0.93,0,-0.7,0.588,66.5,0,0.03,1.4,271,0,0.913333333
1/31/14 21:00,1.04,0,-1.2,0.588,69,0,0.03,1.1,245,0,0.913333333
1/31/14 22:00,0.81,0,-1.3,0.588,67.3,0,0.03,1.4,240,0,0.913333333
1/31/14 23:00,0.21,0,-1.5,0.588,66.2,0,0.03,1.4,233,0,0.913333333
2/1/14 00:00,0.8,0,-1.7,0.588,69.4,0,0.03,1.3,224,0,1.355333333
2/1/14 01:00,1.3,0,-2.1,0.588,71.6,0,0.03,1.1,222,0,1.355333333
2/1/14 02:00,1.22,0,-2.1,0.588,68.9,0,0.03,1.2,217,0,1.355333333
2/1/14 03:00,1.22,0,-2,0.588,71.1,0,0.03,1.1,221,0,1.355333333
2/1/14 04:00,1.22,0,-2.1,0.588,69.5,0,0.03,1.1,226,0,1.355333333
2/1/14 05:00,1.22,0,-2.3,0.588,73.3,0,0.03,1,234,0,1.355333333
2/1/14 06:00,1.21,0,-2.6,0.588,76.1,0,0.03,0.9,280,0,1.355333333
2/1/14 16:00,5.39,0,2.3,0.5875,70.6,0,0.03,2.1,185,0,1.355333333
2/1/14 17:00,0.32,0,1.2,0.587,73.8,0,0.03,0.8,148,0,1.355333333
2/1/14 18:00,0.06,0,1.7,0.587,59.6,0,0.03,1.8,166,0,1.355333333
2/1/14 19:00,1.17,0,1.4,0.587,62.9,0,0.03,2.4,166,0,1.355333333
2/1/14 20:00,0.1,0,0.8,0.587,75,0,0.03,2.2,169,0,1.355333333
2/1/14 21:00,1.02,0,0.6,0.587,79.9,0,0.03,1.8,172,0,1.355333333
2/1/14 22:00,0.77,0,1.1,0.587,83.5,0,0.03,1.9,176,0,1.355333333
2/1/14 23:00,3.31,0,1.6,0.587,86.8,0,0.03,2.3,209,0,1.355333333
2/2/14 00:00,1.93,0,1.5,0.587,90,0,0.03,2.8,214,0,1.145333333
2/2/14 01:00,2.25,0,1.5,0.587,91.8,0,0.03,2.5,221,0,1.145333333
2/2/14 02:00,1.47,0,1.9,0.5865,92.9,0,0.03,2.6,216,0,1.145333333
2/2/14 03:00,1.59,0,2.2,0.586,95.1,0,0.03,2.5,220,0,1.145333333
2/2/14 04:00,0.62,0,2,0.586,97.1,0,0.03,1.8,221,0,1.145333333
2/2/14 05:00,0.56,0,1.6,0.585,98.1,0,0.03,1.4,215,0,1.145333333
2/2/14 06:00,1.82,0,1.3,0.585,98.4,0,0.03,1.5,219,0,1.145333333
2/2/14 16:00,0.99,0,2.8,0.594,97.1,0,0.03,1.8,305,0,1.145333333
2/2/14 17:00,0.73,0,2.4,0.594,97.6,0,0.03,2.4,280,0,1.145333333
2/2/14 18:00,0.31,0,1.8,0.594,97.1,0,0.03,1.7,285,0,1.145333333
2/2/14 19:00,0.92,0,1.5,0.5935,96.1,0,0.03,1.8,276,0,1.145333333
2/2/14 20:00,0.17,0,1.2,0.5925,94.9,0,0.03,1.5,268,0,1.145333333
2/2/14 21:00,0.75,0,0.8,0.5915,94.8,0,0.03,1.1,280,0,1.145333333
2/2/14 22:00,1.21,0,0.3,0.591,96.1,0,0.03,1.1,277,0,1.145333333
2/2/14 23:00,1.86,0,0,0.5905,95.9,0,0.03,1,284,0,1.145333333
2/3/14 00:00,1.28,0,-0.2,0.59,93.4,0,0.03,1.4,305,0,1.052
2/3/14 01:00,1.28,0,-0.4,0.59,94.7,0,0.03,0.9,299,0,1.052
2/3/14 02:00,0.9,0,-0.5,0.589,91.2,0,0.03,1.5,309,0,1.052
2/3/14 03:00,-0.32,0,-0.4,0.589,89.3,0,0.03,1.7,336,0,1.052
2/3/14 04:00,0.13,0,-0.6,0.589,82.5,0,0.03,1.6,345,0,1.052
2/3/14 05:00,0.91,0,-0.9,0.589,81.1,0,0.03,1.2,349,0,1.052
2/3/14 06:00,1.99,0,-1.1,0.589,81.2,0,0.03,1.4,4,0,1.052
2/3/14 07:00,1.87,0,-1.5,0.589,78.3,0,0.03,2.2,36,0,1.052
2/3/14 16:00,0.36,0,-3.8,0.588,94.3,0,0.03,2.3,23,0,1.052
2/3/14 17:00,0.14,0,-3.8,0.589,94.1,0,0.03,1.2,33,0,1.052
2/3/14 18:00,1.17,0,-3.8,0.589,94.1,0,0.03,0.9,28,0,1.052
2/3/14 19:00,1.16,0,-4.1,0.589,96.1,0,0.03,1,7,0,1.052
2/3/14 20:00,1.13,0,-4.8,0.589,97.1,0,0.03,1.5,321,0,1.052
2/3/14 21:00,1.15,0,-4.3,0.59,97.1,0,0.03,1.1,,0,1.052
2/3/14 22:00,1.16,0,-3.9,0.59,94.1,0,0.03,1.4,,0,1.052
2/3/14 23:00,1.15,0,-4.3,0.59,94.6,0,0.03,1.5,,0,1.052
2/4/14 00:00,1.14,0,-4.7,0.59,94.1,0,0.03,1.4,,0,1.054285714
2/4/14 01:00,1.12,0,-5.2,0.59,93.1,0,0.03,1.3,,0,1.054285714
2/4/14 02:00,1.11,0,-5.6,0.59,92.5,0,0.03,1.3,,0,1.054285714
2/4/14 03:00,1.1,0,-5.8,0.5905,92.3,0,0.03,1.4,,0,1.054285714
2/4/14 04:00,1.09,0,-6.1,0.5905,90.6,0,0.03,1.3,,0,1.054285714
2/4/14 05:00,1.07,0,-6.8,0.59,90.8,0,0.03,1.4,,0,1.054285714
2/4/14 06:00,1.06,0,-7,0.591,92.8,0,0.03,1.5,,0,1.054285714
2/4/14 17:00,0.5,0,-3,0.592,77.3,0,0.03,0.8,209,0,1.054285714
2/4/14 18:00,1.84,0,-3.4,0.592,77.1,0,0.03,0.8,205,0,1.054285714
2/4/14 19:00,0.55,0,-3.7,0.592,79.3,0,0.03,0.8,186,0,1.054285714
2/4/14 20:00,0.68,0,-3.7,0.592,80.9,0,0.03,0.7,212,0,1.054285714
2/4/14 21:00,1.17,0,-3.8,0.592,81.6,0,0.03,0.9,207,0,1.054285714
2/4/14 22:00,1.17,0,-3.8,0.592,82.9,0,0.03,0.9,274,0,1.054285714
2/4/14 23:00,1.16,0,-3.9,0.592,82.4,0,0.03,1.3,27,0,1.054285714
2/5/14 00:00,0.55,0,-4.3,0.593,86,0,0.03,1.1,107,0,0.89375
2/5/14 01:00,1.14,0,-4.5,0.593,87.8,0,0.03,1.2,127,0,0.89375
2/5/14 02:00,0.99,0,-4.2,0.593,82.1,0,0.03,1.4,120,0,0.89375
2/5/14 03:00,0.13,0,-4.3,0.593,78.2,0,0.03,1.7,89,0,0.89375
2/5/14 04:00,0.34,0,-4.5,0.593,78.1,0,0.03,2.3,61,0,0.89375
2/5/14 05:00,-0.13,0,-5.5,0.593,95.3,0,0.03,1.9,79,0,0.89375
2/5/14 06:00,0.27,0,-5.5,0.593,96.1,0,0.03,1.9,69,0,0.89375
2/5/14 07:00,1.11,0,-5.6,0.593,96.5,0,0.03,1.8,,0,0.89375
2/5/14 08:00,1.1,0,-5.7,0.593,96.9,0,0.03,2,,0,0.89375
2/5/14 16:00,1.09,0,-6,0.594,97.1,0,0.03,2.1,,0,0.89375
2/5/14 17:00,1.09,0,-6.2,0.595,97.1,0,0.03,1.9,,0,0.89375
2/5/14 18:00,1.08,0,-6.3,0.595,97.1,0,0.03,1.6,,0,0.89375
2/5/14 19:00,1.08,0,-6.4,0.595,97.1,0,0.03,1.7,,0,0.89375
2/5/14 20:00,1.08,0,-6.6,0.595,97.1,0,0.03,1.7,,0,0.89375
2/5/14 21:00,1.08,0,-6.5,0.595,97.1,0,0.03,1.8,,0,0.89375
2/5/14 22:00,1.08,0,-6.3,0.595,97.1,0,0.03,1.4,,0,0.89375
2/5/14 23:00,1.09,0,-6.2,0.595,97.1,0,0.03,1.8,,0,0.89375
2/7/14 00:00,0.94,0,-10.8,0.596,91,0,0.03,1,,0,0.995714286
2/7/14 01:00,0.92,0,-11.4,0.596,90.8,0,0.03,1.3,,0,0.995714286
2/7/14 02:00,0.91,0,-11.7,0.596,90.2,0,0.03,1.5,,0,0.995714286
2/7/14 03:00,0.91,0,-11.6,0.596,90.3,0,0.03,1.2,,0,0.995714286
2/7/14 04:00,0.94,0,-10.9,0.596,91.4,0,0.03,1.4,,0,0.995714286
2/7/14 05:00,0.92,0,-11.4,0.596,91,0,0.03,1.6,,0,0.995714286
2/7/14 06:00,0.91,0,-11.6,0.596,91,0,0.03,1.7,,0,0.995714286
2/7/14 17:00,1.11,0,-5.4,0.596,66.2,0,0.03,1.8,,0,0.995714286
2/7/14 18:00,1.1,0,-5.7,0.596,71.5,0,0.03,1.5,,0,0.995714286
2/7/14 19:00,1.09,0,-6.1,0.596,70.2,0,0.03,1.9,,0,0.995714286
2/7/14 20:00,1.08,0,-6.6,0.596,68.7,0,0.03,1.8,,0,0.995714286
2/7/14 21:00,1.06,0,-7.1,0.596,68.4,0,0.03,1.4,,0,0.995714286
2/7/14 22:00,1.04,0,-7.7,0.596,69.1,0,0.03,1.5,,0,0.995714286
2/7/14 23:00,1.01,0,-8.7,0.596,71.8,0,0.03,1.7,,0,0.995714286
2/8/14 00:00,0.98,0,-9.5,0.596,68.7,0,0.03,1.6,,0,0.995714286
2/8/14 01:00,0.95,0,-10.3,0.596,69.3,0,0.03,1.9,,0,0.995714286
2/8/14 02:00,0.95,0,-10.5,0.596,65.2,0,0.03,2.1,,0,0.995714286
2/8/14 03:00,0.93,0,-11.1,0.596,68.4,0,0.03,1.8,,0,0.995714286
2/8/14 04:00,0.91,0,-11.7,0.596,66.5,0,0.03,1.5,,0,0.995714286
2/8/14 05:00,0.89,0,-12.4,0.596,65.7,0,0.03,1.7,,0,0.995714286
2/8/14 06:00,0.88,0,-12.8,0.5955,66.7,0,0.03,1.8,,0,0.995714286
2/8/14 17:00,1.11,0,-5.5,0.595,43.2,0,0.03,1.9,,0,0.995714286
2/8/14 18:00,1.09,0,-6,0.595,44.4,0,0.03,1.8,,0,0.995714286
2/8/14 19:00,1.07,0,-6.7,0.595,48.7,0,0.03,1.4,,0,0.995714286
2/8/14 20:00,1.06,0,-7.2,0.595,50.3,0,0.03,1.6,,0,0.995714286
2/8/14 21:00,1.05,0,-7.5,0.595,53.5,0,0.03,1.5,,0,0.995714286
2/8/14 22:00,1.04,0,-7.8,0.595,48.5,0,0.03,1.2,,0,0.995714286
2/8/14 23:00,1.03,0,-8,0.595,52,0,0.03,1.1,,0,0.995714286
2/9/14 00:00,1.03,0,-7.9,0.595,51.5,0,0.03,1.4,,0,1.048666667
2/9/14 01:00,1.03,0,-8.1,0.595,54.5,0,0.03,1.5,,0,1.048666667
2/9/14 02:00,1.02,0,-8.2,0.595,53.3,0,0.03,1.7,,0,1.048666667
2/9/14 03:00,1.01,0,-8.5,0.595,55.3,0,0.03,1.5,,0,1.048666667
2/9/14 04:00,1,0,-8.8,0.595,59.6,0,0.03,1.4,,0,1.048666667
2/9/14 05:00,1,0,-9,0.595,64.2,0,0.03,1.4,,0,1.048666667
2/9/14 06:00,0.97,0,-9.7,0.595,71.8,0,0.03,1.1,,0,1.048666667
2/9/14 16:00,1.14,0,-4.5,0.595,55,0,0.03,1.9,,0,1.048666667
2/9/14 17:00,1.11,0,-5.6,0.595,77,0,0.03,1.9,,0,1.048666667
2/9/14 18:00,1.08,0,-6.6,0.595,87,0,0.03,1.2,,0,1.048666667
2/9/14 19:00,1.07,0,-6.7,0.595,88,0,0.03,1.6,,0,1.048666667
2/9/14 20:00,1.08,0,-6.6,0.5955,81.4,0,0.03,2,,0,1.048666667
2/9/14 21:00,1.07,0,-6.9,0.595,92,0,0.03,1.9,,0,1.048666667
2/9/14 22:00,1.06,0,-7,0.596,95.1,0,0.03,2.1,,0,1.048666667
2/9/14 23:00,1.06,0,-7.1,0.596,96.1,0,0.03,2,,0,1.048666667
2/11/14 00:00,0.94,0,-11.6,0.595,85.7,0,0.03,1.2,,0,0.934285714
2/11/14 01:00,0.94,0,-11.9,0.595,86.6,0,0.03,1.2,,0,0.934285714
2/11/14 02:00,0.93,0,-12.3,0.595,87.8,0,0.03,1.3,,0,0.934285714
2/11/14 03:00,0.92,0,-13,0.595,89.7,0,0.03,1.3,,0,0.934285714
2/11/14 04:00,0.92,0,-13,0.595,89,0,0.03,1.3,,0,0.934285714
2/11/14 05:00,0.91,0,-13.4,0.595,90,0,0.03,1.1,,0,0.934285714
2/11/14 06:00,0.91,0,-13.8,0.595,90,0,0.03,1.2,,0,0.934285714
2/11/14 17:00,0.98,0,-9.5,0.595,52.7,0,0.03,1.7,,0,0.934285714
2/11/14 18:00,0.96,0,-10.6,0.595,61.3,0,0.03,1.2,,0,0.934285714
2/11/14 19:00,0.95,0,-11.5,0.595,69.5,0,0.03,1.1,,0,0.934285714
2/11/14 20:00,0.94,0,-12,0.595,74.3,0,0.03,1.2,,0,0.934285714
2/11/14 21:00,0.93,0,-12.2,0.595,76.5,0,0.03,1.2,,0,0.934285714
2/11/14 22:00,0.93,0,-12.5,0.595,74.4,0,0.03,1.4,,0,0.934285714
2/11/14 23:00,0.92,0,-13,0.595,68.5,0,0.03,1.9,,0,0.934285714
2/12/14 00:00,0.9,0,-14.2,0.595,71.5,0,0.03,2,,0,0.933571429
2/12/14 01:00,0.89,0,-15.2,0.595,71.4,0,0.03,2.1,,0,0.933571429
2/12/14 02:00,0.88,0,-15.7,0.595,74,0,0.03,2,,0,0.933571429
2/12/14 03:00,0.87,0,-16.2,0.595,76.1,0,0.03,1.6,,0,0.933571429
2/12/14 04:00,0.87,0,-16.5,0.595,73.2,0,0.03,1.9,,0,0.933571429
2/12/14 05:00,0.86,0,-16.9,0.595,75.3,0,0.03,1.9,,0,0.933571429
2/12/14 06:00,0.85,0,-17.2,0.595,72.8,0,0.03,2.4,,0,0.933571429
2/12/14 17:00,1.03,0,-6.4,0.595,39.1,0,0.03,1.5,,0,0.933571429
2/12/14 18:00,1.01,0,-7.5,0.595,43.7,0,0.03,1.5,,0,0.933571429
2/12/14 19:00,1,0,-8.1,0.595,48.1,0,0.03,1.3,,0,0.933571429
2/12/14 20:00,0.98,0,-9.1,0.595,57.6,0,0.03,1.5,,0,0.933571429
2/12/14 21:00,0.97,0,-9.9,0.595,53.8,0,0.03,1.8,,0,0.933571429
2/12/14 22:00,0.98,0,-9.5,0.595,58.4,0,0.03,2,,0,0.933571429
2/12/14 23:00,0.98,0,-9.4,0.595,77.9,0,0.03,2.1,,0,0.933571429
2/13/14 00:00,0.98,0,-9.2,0.595,79.6,0,0.03,2.2,,0,1.046666667
2/13/14 01:00,0.99,0,-8.6,0.595,82.3,0,0.03,2.4,,0,1.046666667
2/13/14 02:00,1,0,-8.1,0.595,83.4,0,0.03,2.5,,0,1.046666667
2/13/14 03:00,1.01,0,-7.7,0.595,85.3,0,0.03,2.4,,0,1.046666667
2/13/14 04:00,1.01,0,-7.7,0.595,86.6,0,0.03,2.6,,0,1.046666667
2/13/14 05:00,1,0,-8.2,0.595,90.5,0,0.03,2.5,,0,1.046666667
2/13/14 06:00,1,0,-7.9,0.595,93.1,0,0.03,3.1,,0,1.046666667
2/13/14 07:00,1.02,0,-7,0.595,93.9,0,0.03,3.5,,0,1.046666667
2/13/14 17:00,1.08,0,-2.8,0.595,98.1,0,0.03,6.7,55,0,1.046666667
2/13/14 18:00,1.1,0,-2,0.595,98.1,0,0.03,3.8,,0,1.046666667
2/13/14 19:00,1.1,0,-1.8,0.595,98.1,0,0.03,3.4,,0,1.046666667
2/13/14 20:00,1.1,0,-1.9,0.595,97.3,0,0.03,3.1,,0,1.046666667
2/13/14 21:00,1.1,0,-1.7,0.595,98.1,0,0.03,3,,0,1.046666667
2/13/14 22:00,1.1,0,-1.6,0.595,98.1,0,0.03,3.1,,0,1.046666667
2/13/14 23:00,1.11,0,-1.1,0.595,98.1,0,0.03,5.5,36,0,1.046666667
2/15/14 00:00,1.07,0,-3.8,0.596,85.3,0,0.03,1.5,,0,1.446
2/15/14 01:00,1.06,0,-4.2,0.596,90.2,0,0.03,1.3,,0,1.446
2/15/14 02:00,1.06,0,-4.2,0.596,90.5,0,0.03,1.3,,0,1.446
2/15/14 03:00,1.06,0,-4.2,0.5965,91.3,0,0.03,1.3,,0,1.446
