,Date,Time,Tair,Tsoil,RH,VPD,u,LAI,SWC,SW,PAR,APAR,GPP_canopy,Reco_canopy,NEE_canopy,SIFcanopy_760nm,APAR_label,SIF_NN,NEE_NN,GPP_NN,Reco_NN,Reco_NT,Reco_DT,GPP_NT,GPP_DT
9/25/14 19:00,9/25/14,19:00:00,11.4,12.74,85.7992,0.192076714,1.1,5.124,0.563,0,0,0,0,3.427161613,3.427161613,0,0,0.003127952,3.36652042,0,3.36652042,3.31846,3.749634,-1.0588574,0
9/25/14 20:00,9/25/14,20:00:00,10.8,12.52,86.29995,0.177989629,1.1,5.124,0.563,0,0,0,0,3.348190519,3.348190519,0,0,-0.000644097,3.28161744,0,3.28161744,3.28174,3.669771,-1.2731055,0
9/25/14 21:00,9/25/14,21:00:00,10.5,12.32,87.19682,0.163011569,1.6,5.124,0.563,0,0,0,0,3.300026466,3.300026466,0,0,-0.003469053,3.22619678,0,3.22619678,3.2483,3.633028,-0.04364822,0
9/25/14 22:00,9/25/14,22:00:00,10.9,12.31,86.40209,0.177854472,1.4,5.124,0.563,0,0,0,0,3.359618289,3.359618289,0,0,-0.000284979,3.28814913,0,3.28814913,3.24468,3.697225,-0.5506127,0
9/25/14 23:00,9/25/14,23:00:00,11.1,12.33,84.796486,0.201544556,1.2,5.124,0.564,0,0,0,0,3.38057119,3.38057119,0,0,0.002133561,3.32683481,0,3.32683481,3.24575,3.732714,-0.52925515,0
9/26/14 00:00,9/26/14,00:00:00,11.3,12.35,85.60188,0.193445259,1.3,5.077,0.564,0,0,0,0,3.381388552,3.381388552,0,0,0.001978767,3.34974229,0,3.34974229,3.24682,3.768317,2.4906793,0
9/26/14 01:00,9/26/14,01:00:00,11.3,12.37,88.19949,0.158545184,1.2,5.077,0.564,0,0,0,0,3.382204842,3.382204842,0,0,-0.001793845,3.35987727,0,3.35987727,3.24789,3.756542,0.7970507,0
9/26/14 02:00,9/26/14,02:00:00,11.6,12.39,87.99941,0.164504645,1.3,5.077,0.564,0,0,0,0,3.423021629,3.423021629,0,0,1.91E-05,3.38282636,0,3.38282636,3.24895,3.788159,-1.9880075,0
9/26/14 03:00,9/26/14,03:00:00,11.3,12.35,88.30369,0.157145213,1.4,5.077,0.564,0,0,0,0,3.381388552,3.381388552,0,0,-0.001945171,3.34863684,0,3.34863684,3.24064,3.732992,-0.20394205,0
9/26/14 04:00,9/26/14,04:00:00,10.7,12.23,90.60202,0.121278954,1.3,5.077,0.564,0,0,0,0,3.296486124,3.296486124,0,0,-0.008198124,3.27987713,0,3.27987713,3.21988,3.634971,-0.30736053,0
9/26/14 05:00,9/26/14,05:00:00,11.2,12.16,92.50176,0.100069202,2.2,5.077,0.564,0,0,0,0,3.353625375,3.353625375,0,0,-0.008932809,3.29785656,0,3.29785656,3.20695,3.695086,-1.0135945,0
9/26/14 06:00,9/26/14,06:00:00,12.3,12.26,88.899376,0.15944304,2.1,5.077,0.564,14.357,31.51,29.9,1.33,3.477711713,2.14771167,0.0324,0,0.001797286,3.42663634,0.1197,3.54633634,3.22045,3.841191,0.5744003,1.1419
9/26/14 07:00,9/26/14,07:00:00,15,12.84,78.30072,0.372403887,2,5.077,0.564,186.855,410.41,391.86,11.08,3.941374615,-7.138625308,0.467,1,0.49396935,-8.41299329,12.12924968,3.71625639,3.30893,4.217748,10.182539,12.025
9/26/14 08:00,9/26/14,08:00:00,16.9,13.65,70.50158,0.572674931,2.7,5.077,0.564,385.977,848.36,812.88,19.38,4.364302906,-15.01569625,0.9718,1,0.9818906,-16.0621723,20.10851858,4.04634628,3.43435,4.478746,18.533583,20.382
9/26/14 09:00,9/26/14,09:00:00,18.4,14.75,67.900215,0.686101185,2.2,5.077,0.563,562.815,1237.61,1183.62,25.52,4.79864131,-20.72135915,1.4053,1,1.4134073,-21.1639471,25.50462814,4.34068104,3.6073,4.681236,23.0854,25.651
9/26/14 10:00,9/26/14,10:00:00,19.3,15.83,63.30085,0.830618739,2.5,5.077,0.562,678.515,1492.65,1420.22,28.92,5.071876737,-23.84812334,1.6742,1,1.5849676,-24.0521074,28.50607468,4.45396728,3.77902,4.796583,28.121563,28.39
9/26/14 11:00,9/26/14,11:00:00,20.2,16.87,58.30162,0.999016789,2.6,5.077,0.562,784.837,1726.9,1636.71,31.02,5.353386827,-25.66661363,1.9065,1,1.7996274,-25.8818148,30.4326877,4.5508729,3.94597,4.911333,29.847168,30.55
9/26/14 12:00,9/26/14,12:00:00,20.6,17.54,56.90114,1.058892779,2.3,5.077,0.561,782.323,1721.42,1630.71,30.92,5.489805231,-25.43019484,1.9069,1,1.8208417,-25.68149135,30.32345291,4.64196156,4.0534,4.954015,29.8155,30.3
9/26/14 13:00,9/26/14,13:00:00,21.5,17.89,54.200684,1.19051369,2.4,5.077,0.559,739.208,1626.31,1544.83,29.5,5.653264837,-23.84673516,1.8142,1,1.734325,-24.37383365,29.10853584,4.73470219,4.10848,5.067697,27.177105,28.947
9/26/14 14:00,9/26/14,14:00:00,22.2,17.94,52.701103,1.284313188,2.2,5.077,0.557,633.171,1392.55,1329.88,26.49,5.744816256,-20.74518352,1.579,1,1.5310233,-21.4300838,26.35010816,4.92002436,4.1141,5.152304,24.999748,26.418
9/26/14 15:00,9/26/14,15:00:00,22.7,17.83,55.100227,1.257595902,1.5,5.077,0.557,486.791,1070.16,1025.19,22.15,5.770472287,-16.37952733,1.2336,1,1.2880555,-17.04578374,22.60899786,5.56321412,4.09333,5.208084,20.541487,22.861
9/26/14 16:00,9/26/14,16:00:00,21.7,17.48,60.59869,1.037070099,1.7,5.077,0.557,296.759,651.97,623.53,15.48,5.376630054,-10.10336949,0.7495,1,0.78139174,-10.98312967,16.18779538,5.20466571,4.03318,5.051429,13.824089,16.828
9/26/14 17:00,9/26/14,17:00:00,19.8,16.93,66.4998,0.782597251,1.7,5.077,0.557,96.169,211.11,200.56,6.08,4.834812122,-1.245187802,0.2256,1,0.15002389,-1.37658916,6.219102747,4.842513587,3.94063,4.767742,5.0314326,6.7296
9/26/14 19:00,9/26/14,19:00:00,18,16.11,68.89938,0.64797303,2.2,5.077,0.557,0,0,0,0,4.432138246,4.432138246,0,0,0.006563826,4.3299029,0,4.3299029,3.80249,4.485091,-0.644251,0
9/26/14 20:00,9/26/14,20:00:00,17.8,16.04,71.40131,0.588265061,2,5.077,0.557,0,0,0,0,4.389341151,4.389341151,0,0,0.001859282,4.31661084,0,4.31661084,3.78875,4.443085,-0.4491091,0
9/26/14 21:00,9/26/14,21:00:00,16.7,15.93,77.09914,0.438893491,2,5.077,0.558,0,0,0,0,4.215148877,4.215148877,0,0,-0.003689781,4.1098096,0,4.1098096,3.76858,4.274836,-0.5130473,0
9/26/14 22:00,9/26/14,22:00:00,16.2,15.89,81.40027,0.345122101,2.2,5.077,0.558,0,0,0,0,4.153548471,4.153548471,0,0,-0.004782578,4.01963489,0,4.01963489,3.75972,4.191363,0.25084484,0
9/26/14 23:00,9/26/14,23:00:00,16,15.89,81.201195,0.344323291,2.4,5.077,0.558,0,0,0,0,4.1235485,4.1235485,0,0,-0.004524293,4.00274737,0,4.00274737,3.7573,4.150119,0.3046518,0
9/27/14 00:00,9/27/14,00:00:00,15.7,15.88,79.30231,0.371790676,2.2,5.077,0.558,0,0,0,0,4.073148581,4.073148581,0,0,-0.005468605,3.9409748,0,3.9409748,3.75327,4.095077,0.17665075,0
9/27/14 01:00,9/27/14,01:00:00,14.2,15.68,87.099495,0.210097273,2.4,5.077,0.558,0,0,0,0,3.865140981,3.865140981,0,0,0.001131222,3.75389658,0,3.75389658,3.71877,3.873784,0.16861811,0
9/27/14 02:00,9/27/14,02:00:00,14.4,15.65,86.00013,0.231013785,2.1,5.077,0.558,0,0,0,0,3.883938918,3.883938918,0,0,0.000518141,3.71827547,0,3.71827547,3.71156,3.888734,0.11943911,0
9/27/14 03:00,9/27/14,03:00:00,14.8,15.64,84.101006,0.269315528,2.6,5.077,0.558,0,0,0,0,3.94353824,3.94353824,0,0,-0.000803091,3.85035596,0,3.85035596,3.70757,3.931187,1.0236403,0
9/27/14 04:00,9/27/14,04:00:00,15.1,15.63,81.90126,0.312645951,2.5,5.077,0.559,0,0,0,0,3.983332446,3.983332446,0,0,-0.003009118,3.8919981,0,3.8919981,3.70358,3.959652,0.7040987,0
9/27/14 05:00,9/27/14,05:00:00,14.4,15.46,84.69719,0.252513776,2.2,5.077,0.559,0,0,0,0,3.876515208,3.876515208,0,0,-0.000399058,3.73744832,0,3.73744832,3.67405,3.850452,-0.3260206,0
9/27/14 07:00,9/27/14,07:00:00,17.6,15.9,73.40105,0.54016114,2.5,5.077,0.559,181.062,397.68,379.67,10.95,4.464145107,-6.485854702,0.4569,1,0.43045467,-7.67817625,11.80724249,4.12906624,3.73955,4.263848,10.999805,11.256
9/27/14 08:00,9/27/14,08:00:00,19,16.59,69.70089,0.672831616,2.3,5.077,0.558,371.238,815.96,781.8,19.21,4.851494452,-14.35850463,0.9484,1,0.9436827,-15.78366985,20.13545446,4.35178461,3.84786,4.442237,17.86651,19.386
9/27/14 09:00,9/27/14,09:00:00,20.6,17.65,67.30045,0.803392933,1.8,5.077,0.558,540.049,1187.53,1135.85,25.26,5.353572619,-19.90642761,1.3707,1,1.3641955,-20.4426612,25.40627403,4.96361283,4.01685,4.647242,24.727861,24.715
9/27/14 10:00,9/27/14,10:00:00,21.7,18.79,64.800705,0.926470129,1.6,5.077,0.557,664.878,1462.63,1392.03,28.98,5.758270454,-23.22172909,1.6685,1,1.6347922,-23.5485904,28.8780426,5.3294522,4.20038,4.782897,27.092966,27.89
9/27/14 11:00,9/27/14,11:00:00,22.8,19.9,63.400085,1.031492752,1.3,5.077,0.556,737.136,1621.92,1537.58,30.69,6.181418971,-24.50858156,1.8377,1,1.7950033,-24.59980622,30.35809685,5.75829063,4.38047,4.917777,29.43438,29.428
9/27/14 12:00,9/27/14,12:00:00,23.4,20.62,62.101215,1.108441489,1.6,5.077,0.554,747.665,1645.13,1558.89,31,6.318858249,-24.68114175,1.8626,1,1.8192637,-24.95209597,30.74005956,5.78796359,4.49694,4.984006,29.614014,29.328
9/27/14 13:00,9/27/14,13:00:00,24.5,21,58.59905,1.295531617,1.5,5.077,0.549,703.158,1546.97,1469.91,29.24,6.572074016,-22.66792576,1.7617,1,1.7605752,-23.1347715,29.2360392,6.1012677,4.55719,5.117445,27.167852,27.648
9/27/14 14:00,9/27/14,14:00:00,25.3,21.07,56.19862,1.439245809,1.4,5.077,0.545,603.598,1327.48,1268.01,26.05,6.683406663,-19.36659257,1.5306,1,1.5266391,-19.7875034,26.11357087,6.32606747,4.56588,5.209591,26.21111,24.945
9/27/14 15:00,9/27/14,15:00:00,25.6,20.87,56.001236,1.472354713,1.3,5.077,0.544,455.266,1000.83,958.85,21.35,6.575333166,-14.77466722,1.1697,1,1.1793386,-15.1025088,21.53999245,6.43748365,4.52967,5.234004,19.454702,21.022
9/27/14 16:00,9/27/14,16:00:00,24.8,20.53,59.799187,1.281267076,1.3,5.077,0.544,268.929,590.82,564.97,14.54,6.172206018,-8.367793944,0.6906,1,0.71497303,-8.8870524,15.03815954,6.15110714,4.47035,5.110689,13.671214,14.886
9/27/14 17:00,9/27/14,17:00:00,22.2,19.91,70.19816,0.809213336,1.2,5.077,0.544,84.406,185.29,175.98,5.54,5.408181393,-0.131818569,0.2002,1,0.118989944,-0.22738574,5.840457554,5.613071814,4.36506,4.745746,4.6660085,5.6781
9/27/14 19:00,9/27/14,19:00:00,19.7,18.88,75.30002,0.573380526,1.8,5.077,0.545,0,0,0,0,4.848378355,4.848378355,0,0,0.010828479,4.8914782,0,4.8914782,4.19055,4.380471,-0.76298296,0
9/27/14 20:00,9/27/14,20:00:00,19,18.65,80.30148,0.43743155,1.9,5.077,0.545,0,0,0,0,4.719369786,4.719369786,0,0,-0.002252947,4.68515884,0,4.68515884,4.15034,4.272466,0.02091546,0
9/27/14 21:00,9/27/14,21:00:00,19,18.6,79.4999,0.455231724,1.8,5.077,0.546,0,0,0,0,4.717746699,4.717746699,0,0,-0.00103197,4.76535554,0,4.76535554,4.13949,4.258319,1.3724045,0
9/27/14 22:00,9/27/14,22:00:00,18.1,18.51,83.4017,0.348039753,1.7,5.077,0.546,0,0,0,0,4.564215641,4.564215641,0,0,-0.005050369,4.65682822,0,4.65682822,4.12217,4.124343,-1.2905846,0
9/27/14 23:00,9/27/14,23:00:00,16.6,18.39,88.30158,0.222756188,1,5.077,0.546,0,0,0,0,4.299504592,4.299504592,0,0,-0.004463467,4.37724257,0,4.37724257,4.10001,3.911479,0.3845537,0
9/28/14 00:00,9/28/14,00:00:00,16,18.33,91.60181,0.153823196,0.4,5.077,0.547,0,0,0,0,4.167472223,4.167472223,0,0,-0.00218265,4.0294709,0,4.0294709,4.0876,3.858583,0.7113114,0
9/28/14 01:00,9/28/14,01:00:00,16.5,18.34,91.7018,0.156993071,1.3,5.077,0.547,0,0,0,0,4.297865345,4.297865345,0,0,-0.002564389,4.38562808,0,4.38562808,4.08655,3.952569,-0.9620366,0
9/28/14 02:00,9/28/14,02:00:00,16.3,18.31,91.30032,0.162472863,1.3,5.077,0.547,0,0,0,0,4.256686359,4.256686359,0,0,-0.002520042,4.3318938,0,4.3318938,4.07902,3.952504,-0.94628465,0
9/28/14 03:00,9/28/14,03:00:00,15.7,18.17,93.1976,0.122190892,1.5,5.077,0.548,0,0,0,0,4.171494807,4.171494807,0,0,-0.001706066,4.1034922,0,4.1034922,4.05374,3.897063,-0.5006099,0
9/28/14 04:00,9/28/14,04:00:00,15.7,18.01,94.80091,0.093390774,1.9,5.077,0.548,0,0,0,0,4.17519457,4.17519457,0,0,-0.000499133,4.00046492,0,4.00046492,4.02529,3.923241,-0.42326677,0
9/28/14 05:00,9/28/14,05:00:00,15.4,17.81,95.897606,0.072266394,1.7,5.077,0.548,0,0,0,0,4.117310109,4.117310109,0,0,0.002813296,3.98394065,0,3.98394065,3.99048,3.907551,-1.2653732,0
9/28/14 07:00,9/28/14,07:00:00,19.1,18.3,86.20088,0.30837997,1.2,5.077,0.549,173.857,381.85,364.52,10.82,4.866914086,-5.953085609,0.4458,1,0.51351124,-7.26492855,12.09939572,4.83446717,4.06404,4.486907,10.056617,11.044
9/28/14 08:00,9/28/14,08:00:00,21.4,19.06,73.0019,0.697420437,1.3,5.077,0.548,361.496,794.53,761.25,19.12,5.476410854,-13.64358998,0.9387,1,0.9412033,-14.48602457,19.87082494,5.38480037,4.18417,4.849847,18.491982,19.301
9/28/14 09:00,9/28/14,09:00:00,23.1,20.11,64.49837,1.019280308,1.2,5.077,0.547,529.896,1165.19,1114.59,24.82,6.046990972,-18.77300872,1.3607,1,1.3581432,-19.11532577,24.97664444,5.86131867,4.35219,5.131395,23.284925,24.733
9/28/14 10:00,9/28/14,10:00:00,23.7,21.14,64.80044,1.048700758,1.7,5.077,0.546,659.328,1450.4,1380.74,28.96,6.306459647,-22.65353944,1.6664,1,1.6381189,-22.9722346,28.74848314,5.77624854,4.51801,5.255378,27.508926,27.961
9/28/14 11:00,9/28/14,11:00:00,24.4,22.09,64.00051,1.119631466,1.7,5.077,0.543,736.73,1621,1537.19,30.9,6.591773753,-24.30822587,1.8424,1,1.787374,-24.65733074,30.55996428,5.90263354,4.67031,5.395762,29.706038,29.394
9/28/14 12:00,9/28/14,12:00:00,24.8,22.69,63.300728,1.169667137,1.8,5.077,0.54,751.896,1654.44,1568.14,31.18,6.723398095,-24.45660221,1.8762,1,1.8094254,-24.8893402,30.788566,5.8992258,4.76519,5.493032,29.415092,29.526
9/28/14 13:00,9/28/14,13:00:00,25.7,23.04,61.40057,1.29954399,1.4,5.077,0.538,691.784,1521.92,1446.51,29.06,6.985789976,-22.07420949,1.74,1,1.7085798,-22.98161937,29.23005121,6.24843184,4.81876,5.666826,27.143398,27.865
9/28/14 14:00,9/28/14,14:00:00,26,22.95,60.90002,1.340570303,1.8,5.077,0.536,589.478,1296.4,1238.55,26.3,6.901455014,-19.39854422,1.504,1,1.4611988,-20.12084393,26.221809,6.10096507,4.7994,5.751595,23.909893,25.553
9/28/14 15:00,9/28/14,15:00:00,25.1,22.37,66.00009,1.10365618,1.4,5.077,0.535,293.609,645.44,618.4,17.43,6.378965774,-11.05103453,0.802,1,0.8014828,-10.51982646,16.62542247,6.10559601,4.6992,5.652842,15.517198,17.003
9/28/14 16:00,9/28/14,16:00:00,25.2,22.14,65.7001,1.120200661,1.3,5.077,0.535,272.87,599.46,573.14,14.71,6.380210295,-8.329789743,0.6985,1,0.7353371,-9.47741853,15.49919001,6.02177148,4.657,5.706643,13.27263,16.186
9/28/14 17:00,9/28/14,17:00:00,22.7,21.48,73.90135,0.730996059,1.3,5.077,0.535,62.327,136.82,129.91,4.45,5.584996939,1.134997129,0.1498,1,0.102758564,0.62194811,4.883255673,5.505203783,4.54445,5.353978,3.268956,4.796
9/28/14 19:00,9/28/14,19:00:00,19.5,20.44,85.90059,0.323184489,1.1,5.077,0.537,0,0,0,0,4.855905504,4.855905504,0,0,0.000117415,4.98350861,0,4.98350861,4.36673,4.915708,-0.37362665,0
9/28/14 20:00,9/28/14,20:00:00,18.9,20.14,85.89845,0.311159024,1.3,5.077,0.537,0,0,0,0,4.74430615,4.74430615,0,0,-0.002167404,4.88218855,0,4.88218855,4.31411,4.850803,-0.3405157,0
9/28/14 21:00,9/28/14,21:00:00,17.9,19.87,82.09913,0.370580281,1.2,5.077,0.538,0,0,0,0,4.564272307,4.564272307,0,0,0.000200568,4.699628,0,4.699628,4.26652,4.720235,-0.10310922,0
9/28/14 22:00,9/28/14,22:00:00,17.7,19.59,71.80151,0.576328883,1.7,5.077,0.538,0,0,0,0,4.533398333,4.533398333,0,0,0.004043448,4.5429987,0,4.5429987,4.2175,4.716805,-0.09179117,0
9/28/14 23:00,9/28/14,23:00:00,17.4,19.49,77.70134,0.44705603,1.6,5.077,0.538,0,0,0,0,4.489509818,4.489509818,0,0,0.000458559,4.51006473,0,4.51006473,4.19751,4.696605,-0.45836186,0
9/29/14 00:00,9/29/14,00:00:00,17,19.39,77.19841,0.445526253,1.5,5.077,0.539,0,0,0,0,4.426031478,4.426031478,0,0,-0.000190946,4.46151117,0,4.46151117,4.17757,4.659307,1.1021146,0
9/29/14 01:00,9/29/14,01:00:00,16.2,19.26,84.897934,0.280222185,1.5,5.077,0.539,0,0,0,0,4.300966732,4.300966732,0,0,0.000651549,4.26959994,0,4.26959994,4.15288,4.555201,0.12979788,0
9/29/14 02:00,9/29/14,02:00:00,16,19.25,88.40246,0.212423238,1,5.077,0.539,0,0,0,0,4.270576877,4.270576877,0,0,-0.001383209,4.23026336,0,4.23026336,4.1474,4.548839,1.5274955,0
9/29/14 03:00,9/29/14,03:00:00,15.7,19.12,93.1976,0.122190892,1.1,5.077,0.54,0,0,0,0,4.225907904,4.225907904,0,0,-0.005272436,4.18593511,0,4.18593511,4.12279,4.525333,0.55362475,0
9/29/14 04:00,9/29/14,04:00:00,15,18.94,94.09721,0.101303913,0.9,5.077,0.54,0,0,0,0,4.128879145,4.128879145,0,0,-0.003445895,4.01135751,0,4.01135751,4.09028,4.434127,0.09223087,0
9/29/14 05:00,9/29/14,05:00:00,14.3,18.64,95.19781,0.078723426,0.9,5.077,0.54,0,0,0,0,4.007144101,4.007144101,0,0,-0.002492915,3.85560654,0,3.85560654,4.03884,4.341623,-0.8157284,0
9/29/14 06:00,9/29/14,06:00:00,14.7,18.49,95.90161,0.0689706,0.6,5.077,0.541,8.707,19.11,18.13,0.83,4.091652466,3.261652483,0.0182,0,-0.004259056,3.86703379,0.0747,3.94173379,4.01132,4.43385,1.2922329,0.79348
9/29/14 07:00,9/29/14,07:00:00,15.5,18.47,91.90253,0.143574147,0.8,5.077,0.541,81.066,178.05,169.95,6.32,4.270868063,-2.049132109,0.2161,1,0.23194212,-2.98478261,7.028766406,4.043983796,4.0044,4.595728,6.35202,6.6163
9/29/14 08:00,9/29/14,08:00:00,17,18.68,86.09844,0.271626227,0.7,5.077,0.541,127.538,280.31,268.56,9.77,4.569096861,-5.200903597,0.3558,1,0.3918622,-5.29103815,9.65475612,4.36371797,4.03381,4.881647,10.130312,9.7746
9/29/14 09:00,9/29/14,09:00:00,18.3,19.08,83.19985,0.356801906,0.8,5.077,0.541,184.103,404.82,387.27,13.47,4.8447373,-8.625262967,0.5219,1,0.57195586,-7.83338657,12.58494313,4.75155656,4.0933,5.137657,13.108147,13.12
9/29/14 10:00,9/29/14,10:00:00,20.8,20.01,71.898705,0.699144672,1.6,5.077,0.54,446.555,982.32,935.37,24.19,5.480528944,-18.70947159,1.1905,1,1.1621078,-18.053891,23.29993567,5.24604467,4.23722,5.611659,22.28512,23.733
9/29/14 11:00,9/29/14,11:00:00,21.2,20.37,72.3998,0.70411202,1.9,5.077,0.539,325.621,716.44,679.63,20.74,5.464056626,-15.27594315,0.911,1,0.8579756,-13.8609394,19.06878937,5.20784997,4.29065,5.71618,19.330528,19.692
9/29/14 12:00,9/29/14,12:00:00,22.6,21.47,63.198982,1.024389141,2,5.077,0.538,748.4,1646.69,1561.26,31.07,6.12597563,-24.94402407,1.8569,1,1.7714412,-25.42800204,30.70630382,5.27830178,4.46279,6.003115,29.015198,30.773
9/29/14 13:00,9/29/14,13:00:00,22.6,21.45,61.9991,1.057788794,2.2,5.077,0.536,526.294,1157.82,1100.91,26.18,5.914312113,-20.26568819,1.3746,1,1.3140516,-19.6484451,24.89830993,5.24986483,4.45536,6.038104,24.744856,25.992
9/29/14 14:00,9/29/14,14:00:00,22.1,20.99,65.79999,0.922880653,2.2,5.077,0.535,284.2,625.01,597.23,18.15,5.626195509,-12.52380411,0.7943,1,0.7952461,-11.70278108,16.85150732,5.14872624,4.37747,5.981089,16.820765,18.219
9/29/14 15:00,9/29/14,15:00:00,21.3,20.59,72.20155,0.713619404,1.3,5.077,0.535,153.931,338.38,324.21,11.42,5.380795242,-6.039204834,0.4311,1,0.32143176,-5.18065975,10.53114219,5.35048244,4.3095,5.867311,10.802295,11.758
9/29/14 16:00,9/29/14,16:00:00,20.2,20.09,75.20191,0.594116808,2,5.077,0.535,82.675,181.62,173.62,6.63,5.091479989,-1.538520126,0.2209,1,0.118072726,-1.17253622,5.99631779,4.82378157,4.22595,5.695888,5.7190127,7.0787
9/29/14 19:00,9/29/14,19:00:00,14.4,17.83,93.30265,0.110513904,3.7,5.077,0.536,0,0,0,0,4.033726068,4.033726068,0,0,0.000813008,3.43266051,0,3.43266051,3.85957,4.702672,-0.19799714,0
9/29/14 20:00,9/29/14,20:00:00,13.2,17.24,96.90281,0.047223586,3.3,5.077,0.537,0,0,0,0,3.850881772,3.850881772,0,0,-0.002067298,3.47553958,0,3.47553958,3.76459,4.504622,0.43964937,0
9/29/14 21:00,9/29/14,21:00:00,12.4,16.75,99.0988,0.013030728,3.4,5.077,0.537,0,0,0,0,3.731493477,3.731493477,0,0,-0.000692676,3.31887186,0,3.31887186,3.68563,4.379452,0.10601339,0
9/29/14 22:00,9/29/14,22:00:00,12,16.48,99.50145,0.007019181,3,5.077,0.537,0,0,0,0,3.670783586,3.670783586,0,0,-0.000422514,3.2912254,0,3.2912254,3.64078,4.327373,0.30821976,0
9/29/14 23:00,9/29/14,23:00:00,11.9,16.37,99.502556,0.006957038,2.2,5.077,0.538,0,0,0,0,3.656808058,3.656808058,0,0,-0.000436637,3.24856678,0,3.24856678,3.62051,4.288747,1.5876464,0
9/30/14 00:00,9/30/14,00:00:00,11.8,15.86,99.49971,0.00695028,2.7,4.149,0.538,0,0,0,0,3.236509316,3.236509316,0,0,-0.000455459,3.01417577,0,3.01417577,3.53951,4.250278,0.50946015,0
9/30/14 01:00,9/30/14,01:00:00,11.7,15.62,99.398415,0.008301884,2.4,4.149,0.538,0,0,0,0,3.216934246,3.216934246,0,0,-0.000556433,2.98768382,0,2.98768382,3.49981,4.211968,1.1593177,0
9/30/14 02:00,9/30/14,02:00:00,11.6,15.32,99.29935,0.009604542,2.7,4.149,0.539,0,0,0,0,3.195319251,3.195319251,0,0,-0.000654126,2.98727116,0,2.98727116,3.45124,4.173816,-0.00154046,0
9/30/14 03:00,9/30/14,03:00:00,11.3,15.04,99.20023,0.010745272,2.6,4.149,0.539,0,0,0,0,3.154107685,3.154107685,0,0,-0.000786182,2.94754032,0,2.94754032,3.40591,4.099651,0.5796757,0
9/30/14 04:00,9/30/14,04:00:00,11.3,14.85,99.10347,0.012045287,2.3,4.149,0.539,0,0,0,0,3.146489311,3.146489311,0,0,-0.000866907,2.9364838,0,2.9364838,3.37423,4.079983,-1.4074978,0
9/30/14 05:00,9/30/14,05:00:00,11.3,14.63,99.10347,0.012045287,2.3,4.149,0.54,0,0,0,0,3.138014954,3.138014954,0,0,-0.000865503,2.94284731,0,2.94284731,3.3382,4.060315,0.02628573,0
9/30/14 06:00,9/30/14,06:00:00,11.3,14.44,99.10347,0.012045287,2.1,4.149,0.54,1.55,3.4,3.18,0.16,3.130376495,2.970376499,0.003,0,-0.000865503,2.94248265,0.0144,2.95688265,3.30676,4.040648,-0.19983727,0.15748
9/30/14 08:00,9/30/14,08:00:00,12.2,14.37,98.80057,0.017113631,2.3,4.149,0.541,85.201,187.35,176.75,7.08,3.257906333,-3.822093591,0.2298,1,0.2942221,-4.16423498,7.244590905,3.080355925,3.29005,4.161386,6.91291,7.3947
9/30/14 09:00,9/30/14,09:00:00,12.3,14.58,98.70204,0.01864316,2,4.149,0.541,150.422,330.91,310.33,11.35,3.31635392,-8.033646461,0.415,1,0.474337,-8.5388937,11.6278752,3.0889815,3.31797,4.15887,11.368095,11.721
9/30/14 10:00,9/30/14,10:00:00,12.6,14.81,98.49995,0.021979932,2,4.149,0.541,167.835,369.36,343.25,12.59,3.365594056,-9.224406097,0.4634,1,0.54553705,-9.44282959,12.60722409,3.1643945,3.34889,4.191745,13.482896,12.713
9/30/14 11:00,9/30/14,11:00:00,12.8,15.03,98.39999,0.023757874,1.5,4.149,0.541,152.779,336.3,310.5,11.85,3.404421051,-8.445579331,0.4198,1,0.4562428,-8.21726889,11.51431657,3.29704768,3.37834,4.206587,12.140989,11.822
9/30/14 12:00,9/30/14,12:00:00,13,14.96,98.20073,0.027073132,1.9,4.149,0.541,127.174,279.94,258.26,10.31,3.391613647,-6.918386772,0.344,1,0.38769034,-7.0645873,10.30761867,3.24303137,3.36468,4.221201,9.597358,10.23
9/30/14 13:00,9/30/14,13:00:00,13.2,14.92,97.998085,0.030523672,2,4.149,0.541,142.725,314.13,291.26,11.24,3.420008899,-7.819990872,0.3915,1,0.43195304,-7.98432559,11.2386627,3.25433711,3.3555,4.235587,10.137581,11.182
9/30/14 14:00,9/30/14,14:00:00,13.4,14.84,97.798836,0.034008163,1.5,4.149,0.541,126.43,278.17,260.24,10.09,3.436798671,-6.653201481,0.3463,1,0.3750557,-6.6614991,10.02921007,3.36771097,3.34041,4.249745,9.717241,10.15
9/30/14 15:00,9/30/14,15:00:00,13.7,14.77,96.998825,0.047295378,1.5,4.149,0.541,142.672,313.77,295.73,10.64,3.483987917,-7.156012426,0.3915,1,0.4179274,-7.5288302,10.91334847,3.38451827,3.32684,4.28124,10.515162,11.142
9/30/14 16:00,9/30/14,16:00:00,13.7,14.62,95.6028,0.069295267,1.6,4.149,0.541,114.007,250.58,236.2,8.28,3.447961928,-4.832037805,0.302,1,0.3215523,-5.65237945,8.9971284,3.34474895,3.3015,4.259862,7.940131,9.3122
9/30/14 17:00,9/30/14,17:00:00,13.3,14.33,95.99739,0.061433395,1.7,4.149,0.541,30.452,66.88,62.55,2.5,3.33629605,0.83629605,0.0721,1,0.10084917,-0.935533834,4.10593155,3.170397716,3.25569,4.16887,1.8792351,2.8848
